ssno,year,name,v01a,v02a,v03a,v04a,v05a,v06a,v07a,v08a,v09a,v10a,v11a,v12a,v13a,v14a,v15a,v01b,v02b,v03b,v04b,v05b,v06b,v07b,v08b,v09b,v10b,v11b,v12b,v13b,v14b,v15b,v01c,v02c,v03c,v04c,v05c,v06c,v07c,v08c,v09c,v10c,v11c,v12c,v13c,v14c,v15c,v01d,v02d,v03d,v04d,v05d,gsstrel,alstreln,gsnstrel,alnsreln,gsantrel,gsstetn,alstetnn,gsnstetn,alnsetnn,gsantetn
360,1981,Romania, , , , , ,90,7, , , ,87,103,8,98,2,90,93,7,107,2,80,7,16,2,2,89,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,89,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1982,Romania, , , , , ,90,7, , , ,87,103,8,98,2,90,93,7,107,2,80,7,16,2,2,89,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,89,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1983,Romania, , , , , ,90,7, , , ,87,103,8,98,2,90,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,89,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1984,Romania, , , , , ,90,7, , , ,87,103,8,98,2,90,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,89,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1985,Romania, , , , , ,90,7, , , ,87,103,8,98,2,90,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,89,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1986,Romania, , , , , ,90,7, , , ,87,103,8,98,2,90,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,89,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1987,Romania, , , , , ,90,7, , , ,87,103,8,98,2,90,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,89,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1988,Romania, , , , , ,90,7, , , ,87,103,8,98,2,88,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,88,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1989,Romania, , , , , ,90,7, , , ,89,103,8,98,2,88,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,88,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1990,Romania, , , , , ,90,7, , , ,89,103,8,98,2,88,93,7,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,88,93,8,107,2,85,7,16,2,2,88,103,8,98,2
360,1991,Romania, , , , , ,90,7, , , ,89,103,8,98,2,89,93,8,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,88.5,93,8.5,107,2,85,7,16,2,2,88,103,8,98,2
360,1992,Romania, , , , , ,90,7, , , ,89,103,8,98,2,89,93,8,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,88.5,93,8.5,107,2,85,7,16,2,2,88,103,8,98,2
360,1993,Romania, , , , , ,82,7,18,2,2,89,103,8,98,2,89,93,8,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,88.5,93,8.5,107,2,81,7,17,2,2,88,103,8,98,2
360,1994,Romania, , , , , ,82,7,18,2,2,89,103,8,98,2,89,93,8,107,2,80,7,16,2,2,88,103,8,98,2,88,93,9,107,2, , , , , ,88,103,8,98,2,88.5,93,8.5,107,2,81,7,17,2,2,88,103,8,98,2
365,1945,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1946,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1947,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1948,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1949,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1950,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1951,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1952,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1953,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1954,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1955,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1956,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1957,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1958,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1959,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1960,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1961,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1962,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1963,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1964,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1965,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1966,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1967,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1968,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1969,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,55,104,18,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53.3333333333333,104,17,97,2
365,1970,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1971,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1972,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1973,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1974,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1975,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1976,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1977,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1978,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,53,104,17,97,2,59,95,15,106,3, , , , , ,53,104,17,97,3,59,95,13,106,3,60.5,2,22,7,3,53,104,17,97,2
365,1979,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,52,104,16,97,2,52,95,13,106,3, , , , , ,52,104,16,97,3,62.3333333333333,95,13,106,3,60.5,2,22,7,3,52,104,16,97,2
365,1980,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62.3333333333333,95,13,106,3,60.5,2,22,7,3,52,104,16,97,3
365,1981,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62.3333333333333,95,13,106,3,60.5,2,22,7,3,52,104,16,97,3
365,1982,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62.3333333333333,95,13,106,3,60.5,2,22,7,3,52,104,16,97,3
365,1983,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62.3333333333333,95,13,106,3,60.5,2,22,7,3,52,104,16,97,3
365,1984,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62.3333333333333,95,13,106,3,60.5,2,22,7,3,52,104,16,97,3
365,1985,USSR,76,102,11,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,26,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62.3333333333333,95,13,106,3,60.5,2,22,7,3,52,104,16,97,3
365,1986,USSR,75,102,12,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,36,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62,95,13,106,3,60.5,2,27,7,3,52,104,16,97,3
365,1987,USSR,75,102,12,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,36,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62,95,13,106,3,60.5,2,27,7,3,52,104,16,97,3
365,1988,USSR,75,102,12,4,3,70,2,18,7,3,52,104,16,97,2,59,95,13,106,3,51,2,36,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62,95,13,106,3,60.5,2,27,7,3,52,104,16,97,3
365,1989,USSR,75,102,12,4,3,60,2,27,7,3,52,104,16,97,2,59,95,13,106,3,51,2,36,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,62,95,13,106,3,55.5,2,31.5,7,3,52,104,16,97,3
365,1990,USSR,75,102,12,4,3,60,2,27,7,3,52,104,16,97,2,58,95,13,106,3,51,2,36,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,61.6666666666667,95,13,106,3,55.5,2,31.5,7,3,52,104,16,97,3
365,1991,USSR,75,102,12,4,3,60,2,27,7,3,52,104,16,97,2,58,95,13,106,3,51,2,36,7,3,52,104,16,97,3,52,95,13,106,3, , , , , ,52,104,16,97,3,61.6666666666667,95,13,106,3,55.5,2,31.5,7,3,52,104,16,97,3
365,1992,Russia, , , , , , , , , , ,82,104,4,86,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82,104,4,86,1
365,1993,Russia, , , , , , , , , , ,82,104,4,86,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82,104,4,86,1
365,1994,Russia, , , , , , , , , , ,82,104,4,86,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82,104,4,86,1
366,1991,Estonia, , , , , , ,7, , , ,62,25,30,70,2, , , , , , ,7, , , ,62,25,30,70,2, , , , , , , , , , , , , , , , , , , , , ,7, , , ,62,25,30,70,2
366,1992,Estonia, , , , , , ,7, , , ,62,25,30,70,2, , , , , , ,7, , , ,62,25,30,70,2, , , , , , , , , , , , , , , , , , , , , ,7, , , ,62,25,30,70,2
366,1993,Estonia, , , , , , ,7, , , ,62,25,30,70,2, , , , , , ,7, , , ,62,25,30,70,2, , , , , , , , , , , , , , , , , , , , , ,7, , , ,62,25,30,70,2
366,1994,Estonia, , , , , , ,7, , , ,62,25,30,70,2, , , , , , ,7, , , ,62,25,30,70,2, , , , , , , , , , , , , , , , , , , , , ,7, , , ,62,25,30,70,2
367,1991,Latvia, , , , , , ,7, , , ,52,70,34,70,3, , , , , , ,7, , , ,52,70,34,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,52,70,34,70,3
367,1992,Latvia, , , , , , ,7, , , ,52,70,34,70,3, , , , , , ,7, , , ,52,70,34,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,52,70,34,70,3
367,1993,Latvia, , , , , , ,7, , , ,52,70,34,70,3, , , , , , ,7, , , ,52,70,34,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,52,70,34,70,3
367,1994,Latvia, , , , , , ,7, , , ,52,70,34,70,3, , , , , , ,7, , , ,52,70,34,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,52,70,34,70,3
368,1991,Lithuania, , , , , , ,7, , , ,80,71,8,70,3, , , , , , ,7, , , ,80,71,9,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,80,71,8.5,70,3
368,1992,Lithuania, , , , , , ,7, , , ,80,71,8,70,3, , , , , , ,7, , , ,80,71,9,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,80,71,8.5,70,3
368,1993,Lithuania, , , , , , ,7, , , ,80,71,8,70,3, , , , , , ,7, , , ,80,71,9,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,80,71,8.5,70,3
368,1994,Lithuania, , , , , , ,7, , , ,80,71,8,70,3, , , , , , ,7, , , ,80,71,9,70,3, , , , , , , , , , , , , , , , , , , , , ,7, , , ,80,71,8.5,70,3
369,1991,Belarus, , , , , , ,7, , , ,78,13,13,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,78,13,13,70,2
369,1992,Belarus, , , , , , ,7, , , ,78,13,13,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,78,13,13,70,2
369,1993,Belarus, , , , , , ,7, , , ,78,13,13,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,78,13,13,70,2
369,1994,Belarus, , , , , , ,7, , , ,78,13,13,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,78,13,13,70,2
370,1991,Ukraina, , , , , , ,7, , , ,73,126,22,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,73,126,22,70,2
370,1992,Ukraina, , , , , , ,7, , , ,73,126,22,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,73,126,22,70,2
370,1993,Ukraina, , , , , , ,7, , , ,73,126,22,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,73,126,22,70,2
370,1994,Ukraina, , , , , , ,7, , , ,73,126,22,70,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , ,73,126,22,70,2
371,1991,Armenia,96,7,2,79,1,94,7, , , ,93,7,3,9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,96,7,2,79,1,94,7, , , ,93,7,3,9,1
371,1992,Armenia,96,7,2,79,1,94,7, , , ,93,7,3,9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,96,7,2,79,1,94,7, , , ,93,7,3,9,1
371,1993,Armenia,96,7,2,79,1,94,7, , , ,93,7,3,9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,96,7,2,79,1,94,7, , , ,93,7,3,9,1
371,1994,Armenia,96,7,2,79,1,94,7, , , ,93,7,3,9,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,96,7,2,79,1,94,7, , , ,93,7,3,9,1
372,1991,Georgia,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4
372,1992,Georgia,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4
372,1993,Georgia,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4
372,1994,Georgia,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71,34,9,79,4,83,7,11,5,2,70,37,8,7,4
373,1991,Azerbaijan,83,8,6,79,3,87,5,11,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,83,8,6,79,3,87,5,11,7,2, , , , , 
373,1992,Azerbaijan,83,8,6,79,3,87,5,11,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,83,8,6,79,3,87,5,11,7,2, , , , , 
373,1993,Azerbaijan,83,8,6,79,3,87,5,11,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,83,8,6,79,3,87,5,11,7,2, , , , , 
373,1994,Azerbaijan,83,8,6,79,3,87,5,11,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,83,8,6,79,3,87,5,11,7,2, , , , , 
375,1945,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1946,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1947,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1948,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1949,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1950,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1951,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1952,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1953,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1954,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1955,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1956,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1957,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1958,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1959,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1960,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1961,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1962,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1963,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1964,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
375,1965,Finland,92,28,7,95,2,94,7,5,2,2, , , , , ,92,28,7,95,2,94,7, , , ,94,31,6,83,2,91,28,9,95,2,97,7, , ,1, , , , , ,92,28,7,95,2,94,7,5,2,1.5,94,31,6,83,2
